report_id,date_time,police_beat,street_no,street_dir,street_name,street_type,cross_st_dir,cross_st_name,cross_st_type,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
189097,10/21/18 10:29,621,1900, ,COOLIDGE,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
188061,10/21/18 12:40,122,4400, ,MISSION BAY,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,
188005,10/21/18 14:07,826,4200, ,49TH,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
188048,10/21/18 14:30,124,7400, ,HERSCHEL,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188006,10/21/18 15:00,813,3000, ,NORTH PARK,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188192,10/21/18 16:14,124,6800, ,LA JOLLA,BOULEVARD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
188051,10/21/18 17:10,524,800, ,MARKET,STREET, , , ,21453B,VC,AFTER STOPPING YIELD TO PEDESTRIANS,1,0,
188100,10/21/18 17:49,447,3000, ,EUCLID,AVENUE, , , ,21650,VC,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,2,0,
188142,10/21/18 18:05,524,700, ,G,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
188124,10/21/18 18:55,122,1600, ,GARNET,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188141,10/21/18 19:41,122,900, ,BRAEMAR,LANE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188041,10/21/18 22:05,242,8700, ,MIRA MESA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
188017,10/21/18 22:30,627,300, ,LEWIS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188049,10/21/18 22:50,122,2700, ,GARNET,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,
188054,10/22/18 0:00,523,500, ,05TH,AVENUE, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,
188272,10/22/18 0:01,315,0, ,HAZARD CENTER,DRIVE, ,MISSION CENTER,ROAD,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
188156,10/22/18 1:20,321,10300, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
188220,10/22/18 6:20,713,2600, ,DRUCKER,LANE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
187955,10/22/18 6:30,516,3100, ,G,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188096,10/22/18 7:35,824,4400, ,EUCLID,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188079,10/22/18 8:45,116,1800, ,MORENA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188162,10/22/18 10:55,611,3200, ,MIDWAY,DRIVE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
188518,10/22/18 11:15,122,4800, ,OCEAN,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188290,10/22/18 11:15,121,700, ,SANTA RITA,PLACE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
188245,10/22/18 12:00,614,4700, ,MUIR,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188121,10/22/18 12:00,613,3000, ,LOMA RIVIERA,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188572,10/22/18 12:30,813,2400, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
188146,10/22/18 12:45,626,1800,W,WASHINGTON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188980,10/22/18 13:00,112,4300, ,MT ELBRUS,COURT, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188119,10/22/18 13:00,232,11600, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188224,10/22/18 13:59,124,8900, ,GILMAN,DRIVE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
188109,10/22/18 14:30,531,1700, ,PERSHING,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188123,10/22/18 15:34,122,4400, ,HAINES,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188107,10/22/18 16:01,528,600,W,HAWTHORN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188120,10/22/18 16:20,524,200,W,A,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188464,10/22/18 16:30,313,9400, ,CLAIREMONT MESA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,
188293,10/22/18 16:53,937,15800, ,CAMINO SAN BERNARDO, , , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,2,0,
188203,10/22/18 17:15,621,6900, ,LINDA VISTA,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188082,10/22/18 17:55,813,3200, ,UNIVERSITY,AVENUE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,MISDEMEANOR
188098,10/22/18 18:30,614,1900, ,CABLE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188221,10/22/18 18:32,712,3600, ,CAM DE LA PLAZA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188180,10/22/18 19:17,242,11100, ,CALLE DARIO, , , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,
188118,10/22/18 19:40,323,5800, ,COLLEGE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188306,10/22/18 19:55,115,4800, ,LA JOLLA VILLAGE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
188125,10/22/18 21:19,121,2600, ,MISSION,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188101,10/22/18 21:27,824,5100, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188131,10/22/18 22:12,614,2100, ,SUNSET CLIFFS,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188247,10/22/18 22:35,831,4300, ,ORANGE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,3,0,FELONY
188759,10/22/18 23:10,116,3800, ,CLAIREMONT,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,1,
188088,10/22/18 23:25,624,1800, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188731,10/23/18 0:01,315,8800, ,RIO SAN DIEGO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188499,10/23/18 0:01,937,16000, ,BABCOCK,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188114,10/23/18 0:01,813,4100, ,BOUNDARY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188129,10/23/18 5:00,838,4000, ,38TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
188200,10/23/18 5:14,824,4400, ,ESTRELLA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188144,10/23/18 5:30,451,5400, ,BAYVIEW HEIGHTS,PLACE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
188179,10/23/18 6:48,517,2000, ,BROADWAY, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188094,10/23/18 6:54,827,5100, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188138,10/23/18 7:38,442,1500,S,43RD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,3,0,
188169,10/23/18 11:11,622,5900, ,LINDA VISTA,ROAD, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR
188132,10/23/18 11:36,713,1700, ,CALIENTE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
18200078,10/23/18 11:45,614,1800, ,SUNSET CLIFFS,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,
188386,10/23/18 11:48,611,3200, ,ROSECRANS, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188137,10/23/18 12:27,521,1300, ,BROADWAY, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188113,10/23/18 12:30,813,3200, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188095,10/23/18 13:07,826,4300, ,53RD,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188148,10/23/18 14:09,313,4200, ,KEARNY MESA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
188280,10/23/18 14:54,713,2200, ,NIELS BOHR,COURT, , , ,21755,VC,PASS ON THE RIGHT SAFELY,0,0,
188208,10/23/18 15:22,839,3600, ,LANDIS,STREET, , , ,21803A,VC,YIELD SIGNSYIELD UNTIL REASONABLY SAFE,1,0,
188139,10/23/18 15:30,315,3500, ,CAM DEL RIO SOUTH, , , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
188387,10/23/18 16:00,623,7000, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188710,10/23/18 16:02,813,2100, ,UNIVERSITY,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,0,1,
188115,10/23/18 16:04,122,4400, ,FANUEL,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,MISDEMEANOR
188347,10/23/18 18:25,512,2100, ,COMMERCIAL,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
188130,10/23/18 19:30,115,7100, ,CHARMANT,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188145,10/23/18 19:50,433,6700, ,WUNDERLIN,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,MISDEMEANOR
188414,10/23/18 22:11,611,3600, ,ROSECRANS,STREET, , , ,21453C,VC,RED ARROWDO NOT ENTER INTERSECTION,1,0,
188136,10/23/18 22:21,522,100, ,HARBOR,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
188350,10/24/18 0:01,934,3800, ,VALLEY CENTRE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188117,10/24/18 0:02,437,1400, ,ANTOINE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188167,10/24/18 0:20,242,10700, ,CAM RUIZ, , , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,0,0,MISDEMEANOR
188165,10/24/18 1:15,613,4200, ,VOLTAIRE,STREET, , , ,22517,VC,OPENING AND CLOSING DOORS,0,0,MISDEMEANOR
188151,10/24/18 5:30,612,3000, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188298,10/24/18 8:20,627,3500, ,DOVE,COURT, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
188170,10/24/18 9:15,516,500, ,33RD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
189115,10/24/18 9:30,242,6900, ,MIRA MESA,BOULEVARD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
188296,10/24/18 10:15,611,4200, ,PACIFIC,HIGHWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188204,10/24/18 10:20,524,200, ,A,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
18200080,10/24/18 10:40,831,4700, ,POLK,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188174,10/24/18 11:14,243,9800, ,MIRAMAR,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188359,10/24/18 11:15,446,300, ,WILLIE JAMES JONES,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188154,10/24/18 11:16,529,3100, ,06TH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR
188286,10/24/18 11:20,113,4500, ,MORAGA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188161,10/24/18 12:59,526,200, ,ASH,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,
188149,10/24/18 13:00,124,7200, ,CAMINITO CRUZADA, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188181,10/24/18 13:00,242,9600, ,MIRA MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
18200081,10/24/18 13:09,813,2600, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
189111,10/24/18 13:39,931,6000, ,LUSK,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188335,10/24/18 13:44,611,2700, ,SPORTS ARENA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188147,10/24/18 14:00,822,4500, ,DAYTON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188236,10/24/18 14:15,115,4300, ,LA JOLLA VILLAGE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188339,10/24/18 14:26,313,9100, ,CLAIREMONT MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188126,10/24/18 15:00,246,10200, ,SCRIPPS POWAY,PARKWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188646,10/24/18 15:24,447,4800, ,FEDERAL,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188268,10/24/18 16:18,724,2600, ,CORONADO,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188931,10/24/18 16:23,526,700, ,BEECH,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
188810,10/24/18 17:00,813,4500, ,HAMILTON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188469,10/24/18 17:44,521,1100, ,BROADWAY, , , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
188177,10/24/18 18:40,614,4600, ,WEST POINT LOMA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188242,10/24/18 19:39,441,200, ,MARKETPLACE,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
188153,10/24/18 21:08,313,9300, ,SPECTRUM CENTER,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
188186,10/24/18 21:15,115,0, ,GENESEE,AVENUE, ,I-5 NB, ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR
188363,10/25/18 0:01,123,900, ,FIESTA ISLAND,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188323,10/25/18 0:01,623,7000, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
18200088,10/25/18 2:02,311,8900, ,SANDMARK,AVENUE, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
18200084,10/25/18 5:00,839,3900, ,WIGHTMAN,STREET, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
188219,10/25/18 11:21,526,1400, ,01ST,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
189109,10/25/18 11:35,932,12600, ,NORTH TORREY PINES,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188283,10/25/18 12:08,241,10700, ,MIRA LARGO,TERRACE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
188353,10/25/18 13:30,124,7600, ,HERSCHEL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188232,10/25/18 14:05,841,6500, ,ZENA,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188222,10/25/18 14:40,824,4900, ,MONROE,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
188172,10/25/18 15:00,112,4100, ,GENESEE,AVENUE, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,MISDEMEANOR
188466,10/25/18 15:15,526,1400, ,PARK,BOULEVARD, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,
188380,10/25/18 15:42,311,3300, ,MURPHY CANYON,ROAD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
188207,10/25/18 15:47,721,1500, ,PALM,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188176,10/25/18 15:58,615,1300, ,SCOTT,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188352,10/25/18 16:00,124,3000, ,LA JOLLA,PARKWAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188182,10/25/18 16:26,813,3200, ,NUTMEG,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188523,10/25/18 16:30,613,2600, ,WORDEN,STREET, , , ,21650,VC,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,1,0,
188240,10/25/18 17:00,451,5800, ,COLLEGE GROVE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188173,10/25/18 17:40,121,3500, ,MISSION,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188390,10/25/18 18:20,615,1700, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188178,10/25/18 18:23,511,1900, ,LOGAN,AVENUE, , , ,21235(G),VC,OPERATE MOTORIZED SCOOTER UPON A SIDEWALK,1,0,
188215,10/25/18 19:36,114,4600, ,CLAIREMONT MESA,BOULEVARD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,
188305,10/25/18 20:00,434,7700, ,JAMACHA,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
188168,10/25/18 21:00,613,2100, ,CHATSWORTH,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188166,10/25/18 22:40,613,2500, ,CHATSWORTH,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188196,10/26/18 0:01,712,4500, ,CAM DE LA PLAZA, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188497,10/26/18 0:11,723,3100, ,IRIS,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
188275,10/26/18 0:25,434,600, ,CARDIFF,STREET, , , ,21650.1,VC,BICYCLE DRIVING ON WRONG SIDE OF ROAD,1,0,
188198,10/26/18 2:00,122,3700, ,CROWN POINT,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188202,10/26/18 3:30,122,1300, ,GARNET,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188343,10/26/18 6:00,824,4400, ,WINONA,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
188212,10/26/18 6:15,614,2900, ,SUNSET CLIFFS,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188303,10/26/18 6:42,437,1700, ,GILMARTIN,DRIVE, , , ,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,3,0,
190716,10/26/18 7:45,517,0, ,F,STREET, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
188260,10/26/18 8:07,934,2900, ,CARMEL VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
188227,10/26/18 10:45,313,9100, ,KEARNY VILLA,COURT, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
188209,10/26/18 11:41,813,2600, ,ADAMS,AVENUE, , , ,22517,VC,OPENING AND CLOSING DOORS,1,0,
188197,10/26/18 11:51,311,3300, ,SANDROCK,ROAD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,MISDEMEANOR
188301,10/26/18 12:32,315,1600, ,CAM DEL RIO NORTH, , , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,
188316,10/26/18 12:55,246,11700, ,SCRIPPS POWAY,PARKWAY, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
188519,10/26/18 13:30,121,2800, ,BAYSIDE,WALK, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
188484,10/26/18 13:50,628,3200, ,KETTNER,BOULEVARD, , , ,21657,VC,OFF-CENTER LANES,1,0,
188971,10/26/18 14:20,813,3800, ,FLORIDA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
188600,10/26/18 15:00,241,10500, ,POMERADO,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
188411,10/26/18 15:00,541,1200, ,IMPERIAL,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
188284,10/26/18 15:16,525,700, ,FRONT,STREET, , , ,22101D,VC,OBEDIENCE TO OFFICIAL TRAFFIC CONTROL,0,0,
188670,10/26/18 15:52,825,4100, ,ADAMS,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
188472,10/26/18 16:10,524,1300, ,09TH,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
188315,10/26/18 16:40,242,7600, ,MIRA MESA,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
188225,10/26/18 16:42,611,3200, ,BARNETT,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
188223,10/26/18 17:07,124,5800, ,SOLEDAD,ROAD, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,
